Network,Node,Degree,BiBC
1150,OTU_1902400,15,28.162620357387464
1550,OTU_346804,12,30.238724761650477
3821,fasting leptin,16,44.19892278325623
3602,OTU_4345268,24,50.45653028439015
4824,OTU_170950,16,30.171794536732612
4722,OTU_261132,19,30.070582714517805
2269,OTU_261590,13,22.36562383113706
1889,OTU_174320,17,32.175281612540985
3563,OTU_324013,14,29.356806070768265
902,fasting leptin,21,43.544007325327534
472,OTU_191067,15,32.60018149806851
1672,OTU_349246,16,34.897640560871174
4785,fasting leptin,18,25.490324965711963
2943,OTU_187233,15,32.528346362811256
2845,OTU_194151,21,30.74793871256318
3629,OTU_230268,17,33.87171211485456
702,OTU_631764,19,43.81431698676288
3444,OTU_349246,17,34.669988174282146
3181,OTU_324888,16,30.673784275169055
3603,OTU_268063,17,43.96697421945104
1250,OTU_182764,13,37.501235095314094
3388,OTU_288680,17,37.83682030044266
1191,OTU_268492,15,35.775147860238526
350,OTU_349246,17,35.81949024917298
1568,fasting leptin,17,35.92506872474236
4804,OTU_266946,14,31.338381630409472
2363,OTU_309916,18,46.81058581048186
1180,OTU_259993,15,37.63835565878912
4826,OTU_264225,14,24.864714913181093
4290,OTU_187962,17,41.22810966052068
1450,OTU_539647,17,29.21292771625034
2419,OTU_259506,18,49.104123528680326
1586,Body weight,18,46.376238894979096
4627,HOMA-IR,17,29.943261428260186
624,OTU_1129461,14,35.42973355076298
4840,OTU_631764,17,24.577802502607994
2220,OTU_191274,18,44.82956227749752
1899,OTU_268063,20,35.69926575197135
3160,120min glucose,20,36.966157536993485
4340,OTU_1902400,18,34.82139030397146
2082,OTU_191274,15,35.015659030511976
3346,OTU_166911,18,29.817062825290495
346,OTU_1995182,15,29.97924838730467
591,fasting leptin,23,46.9980854228281
3204,OTU_4345268,13,33.56856736576415
4903,fasting leptin,19,34.33532579026979
4048,OTU_185177,22,45.2832188458482
3464,HOMA-IR,16,24.611191063240444
3570,OTU_264225,16,26.900959109054735
3630,OTU_197099,21,26.764412938830763
643,OTU_197099,17,34.06164020285141
3322,OTU_288680,16,28.432808982682115
4305,OTU_269037,18,30.833727631382107
2008,OTU_264155,22,43.31826429765928
2780,OTU_198194,16,31.219463658976053
1348,OTU_261016,18,40.210450523723964
3722,OTU_264734,20,32.24179917198461
4210,OTU_170950,15,24.568461097725795
3249,OTU_1129461,15,32.096720431371125
68,OTU_198209,14,36.89618772740998
4451,OTU_188225,17,38.46101427726042
986,OTU_264846,16,32.14031764560444
1164,OTU_182764,17,30.819419757714936
86,Body weight,13,27.201295659964398
109,OTU_187233,15,32.86571431581553
645,OTU_261132,14,29.807130159179902
1585,HOMA-IR,15,32.67236798426481
287,OTU_268063,16,34.285700261659336
4067,OTU_196191,19,31.373678333228067
3705,OTU_1902400,14,32.158931016847625
307,OTU_206324,12,24.455325067089756
3861,OTU_185222,20,59.23872331513038
1504,OTU_331013,21,32.877108933091925
945,OTU_1902400,18,33.79435348964764
3626,OTU_191811,16,31.574691105285748
1980,OTU_180362,19,35.528015223848115
351,OTU_445144,19,34.1301900713666
2702,OTU_4448052,17,30.915589849606892
4227,OTU_460611,19,44.0867849851799
2742,OTU_259506,20,27.822245728128067
1049,OTU_273737,17,40.26968089796638
2921,120min glucose,17,32.04030438601647
1267,OTU_1129461,20,43.588304986614794
1407,OTU_188225,18,32.00401458687739
4103,OTU_261142,16,40.18499341025566
1824,OTU_344703,16,40.13864358447079
4306,HOMA-IR,20,34.85883104664744
345,OTU_185222,16,28.429911968919296
1227,fasting insulin,19,41.08385733659564
2007,OTU_194151,16,28.52134794816617
3946,OTU_320249,13,24.727794693142318
625,OTU_264225,16,29.890417043272418
3627,OTU_182764,16,28.018786369289504
2244,OTU_4448052,15,34.842579175783555
1009,OTU_309916,17,33.34362518534114
4510,OTU_273737,16,30.525644115348335
3942,OTU_269037,12,26.672504494989017
2009,OTU_185177,11,23.43126004129034
3869,OTU_266946,15,34.4998108210869
3267,120min glucose,20,28.081024241680844
1342,OTU_185222,20,26.956663387352283
1449,OTU_203713,16,29.225358718322124
1623,OTU_268492,18,31.213214145764322
4506,OTU_331013,12,33.168181799318226
1242,OTU_197099,16,34.4194676479725
2184,OTU_129394,17,33.97391878312831
3922,OTU_1995182,17,61.82081016807432
2000,OTU_230268,17,41.703608233871414
1702,OTU_180362,16,29.585998655340767
3167,OTU_187962,17,25.05257711760615
4473,OTU_539647,19,38.29490478240447
1103,fasting insulin,16,34.96397475073948
229,OTU_539647,16,41.7577038858302
4565,OTU_264846,17,41.58518709074442
279,OTU_197099,14,28.449457552725676
4221,OTU_331013,11,20.82769511620133
3842,OTU_1902400,17,32.62960616977321
2883,OTU_261132,14,24.945980250152886
4403,OTU_191067,19,32.24456799975276
4313,OTU_191274,18,30.087561590269583
1186,fasting glucose from HOMA serum,16,30.923521443296995
4148,OTU_631764,16,34.903847833453135
669,OTU_261132,18,42.775521587005294
1362,OTU_134762,16,36.09173944427011
2483,120min glucose,17,26.256480673073767
160,OTU_4345268,18,32.1440124227562
4348,OTU_346804,19,41.60427145835351
4303,OTU_261590,17,25.858105967446054
1520,OTU_182712,22,41.947741914831276
2743,OTU_182712,16,33.35030751555522
2604,OTU_134762,18,45.466512725233706
4688,OTU_349246,13,30.752152348033363
302,OTU_170950,18,39.07030881433055
2525,OTU_270200,14,31.720879855251944
3307,OTU_182712,19,36.07088566535097
1066,OTU_187962,15,36.3488149151555
4622,OTU_331013,19,35.46989807563236
41,OTU_549756,16,27.65193729286689
3162,OTU_180362,16,36.453035860133056
3413,OTU_196191,19,29.290833174655052
1107,OTU_309916,12,23.849844436609132
3404,OTU_331013,17,29.99032223280675
3128,OTU_182764,15,31.207685567786193
2951,OTU_264155,20,33.529576059475495
883,OTU_187233,14,34.61504508649245
3826,OTU_230268,18,58.739689975611924
3510,OTU_4345268,17,33.33203981127494
3372,OTU_272092,16,24.20477827019795
4440,OTU_191067,15,28.305203483630944
887,OTU_1902400,19,38.87043086772193
2526,OTU_1129461,20,29.028440301380428
3769,OTU_268063,16,41.51655248995224
757,GTT-AUC,13,21.408920036791567
3421,OTU_176154,19,46.84110357306966
1681,OTU_206324,19,23.215215406506022
4424,OTU_170950,18,37.29612619664483
4435,OTU_288680,16,39.3101688565345
4040,OTU_1995182,13,30.48638467379077
4285,OTU_166911,15,51.72945949561281
4310,OTU_261016,16,28.902676006820247
4464,OTU_166911,14,29.258317515182526
4787,OTU_265011,17,31.869153173369735
985,OTU_170950,14,25.570831817895687
4180,OTU_134762,20,44.27388155832323
4301,OTU_268492,15,32.31068255331414
4806,fed glucose,16,35.15717200158243
3369,fasting glucose from HOMA serum,17,32.723998275807745
4465,OTU_129394,16,29.94105008338753
3643,OTU_129394,19,28.193605713249184
2287,OTU_4468805,17,29.567768376560938
3163,OTU_268492,19,32.96627133756999
521,fasting glucose from HOMA serum,18,34.972021884727546
343,OTU_4345268,16,30.959431144452694
4851,OTU_445144,22,33.56406489966864
504,OTU_272758,14,26.332749511696868
5081,OTU_197099,17,35.62870142585317
1540,OTU_264155,16,33.51778290079376
3469,OTU_268492,16,24.342734973182544
2346,OTU_445144,17,33.45788509478139
600,OTU_320249,14,36.20033940517689
4128,OTU_1902400,15,29.771251236026107
3965,OTU_346804,15,28.274393506778082
1881,OTU_264155,18,45.053683948309036
1646,OTU_273737,16,36.75161220624516
1883,fed glucose,14,26.001684828648372
1943,OTU_129394,19,45.96296898742342
1381,OTU_170950,15,33.62515026940724
1428,OTU_539647,16,40.65201614733248
1063,OTU_203713,16,33.87241894805751
3122,OTU_185177,19,36.69030659879697
803,OTU_1995182,22,33.23937586579228
3406,OTU_265011,16,46.505284916510575
3789,fasting glucose from GTT,19,29.62892600433623
248,OTU_346804,17,32.827513497161206
606,OTU_197099,17,43.37173939303103
2264,OTU_191811,15,29.671871497806965
4483,OTU_166911,19,34.00384827676624
3025,OTU_265011,17,39.860966533466566
3485,OTU_187233,16,31.566015005175828
965,OTU_182764,15,30.94287707476562
585,OTU_261132,17,27.33272266993562
1925,OTU_268492,23,46.81604244400449
2942,OTU_331013,18,33.67654663533923
3804,OTU_166911,21,41.26955868133957
2864,OTU_264225,19,39.61483521697728
941,OTU_297143,14,31.917283179783183
3774,OTU_174320,17,39.06198035737182
3927,OTU_166911,20,45.20389166306998
4571,OTU_344703,15,32.73027907228103
3907,OTU_272092,18,26.999120527181013
2983,OTU_196191,12,33.4695831945832
728,OTU_309916,18,32.614682288790505
2807,OTU_261142,17,32.9474523446377
4555,OTU_309916,19,32.32685427264455
1087,OTU_349246,18,34.640306778270535
3302,OTU_266946,18,39.65125392609912
745,OTU_259506,16,36.3676484520006
1181,OTU_460611,20,43.26490671798704
1703,OTU_198209,15,32.56788204168069
4326,OTU_4345268,19,30.087201470986304
4347,OTU_344703,15,30.60795215965322
3362,OTU_187233,14,34.76419247963365
4028,OTU_206324,18,33.42148843669407
2824,OTU_174320,18,35.19293449212182
748,OTU_198209,21,31.656093613988347
2484,OTU_346804,17,32.71803045284333
4276,OTU_197099,16,33.31503567475436
964,OTU_265011,19,31.171975287354545
485,OTU_196191,19,34.33411468317191
5082,OTU_1995182,19,34.021090467839734
4501,GTT-AUC,20,33.87991302885809
4416,fed glucose,18,32.140566456422754
2422,OTU_264734,16,31.967692389310056
3344,OTU_1995182,15,34.83801965492369
4844,OTU_445144,15,30.307861856066165
145,fasting leptin,12,32.19723284042703
3782,OTU_273737,18,31.60736463940633
3611,OTU_193064,19,29.209587716107475
4064,OTU_309916,17,36.344085090028315
309,OTU_272758,15,25.2614266464953
4489,OTU_259506,13,27.329492730065493
743,OTU_1902400,14,31.90369627997223
3374,OTU_134762,18,30.84998982785359
4185,OTU_203713,14,27.729259547641906
2924,OTU_259993,14,31.507699566988897
2562,fasting insulin,16,27.9455242370178
3282,OTU_460611,16,28.69109081435083
4448,OTU_230268,18,30.48769439039493
4642,OTU_203713,16,35.016950465703665
2341,OTU_182764,16,40.503000438159354
4882,OTU_174320,19,36.07652350080336
4474,fasting glucose from GTT,18,46.2972683001927
1545,OTU_194151,21,35.17056491982966
3683,OTU_188225,17,21.452516502097485
3964,OTU_272889,20,39.00656002968631
2101,OTU_270200,16,29.305053623520127
4825,OTU_193064,19,43.03386853925457
3224,OTU_270200,18,47.88922503820954
4591,OTU_180362,21,51.14094831032798
166,Body weight,19,29.405576144553404
2040,OTU_4448052,15,38.25640012415888
1043,fasting glucose from GTT,20,37.69891786153902
1926,OTU_272758,13,29.288856499537598
4209,OTU_549756,20,44.65542286904887
1102,OTU_349246,15,37.76727991738548
4846,GTT-AUC,19,45.95199840149538
4514,OTU_230268,15,31.578885110928972
2968,120min glucose,19,32.734411121214535
4060,OTU_297143,13,28.155163487183597
4384,HOMA-IR,15,32.11307692403568
1964,OTU_264846,15,33.97524391105353
2206,OTU_176154,20,35.65009235403976
2730,OTU_4448052,16,29.042788215696703
2317,OTU_134762,15,24.263087409139786
3761,fasting glucose from GTT,19,32.346573688870784
1041,GTT-AUC,18,33.665461243737084
4523,OTU_331013,17,41.635588444063735
2459,OTU_268063,19,30.248643356650835
2265,OTU_264225,18,29.523201902444224
4270,OTU_166911,18,31.732459696754706
144,OTU_191811,15,34.566029934914454
3488,fasting glucose from GTT,17,38.07045293601026
3523,OTU_191067,16,34.96880237480621
3364,OTU_539647,17,33.78214749310456
3691,OTU_229452,21,37.6531555684448
2923,OTU_187962,16,39.62498354721071
42,OTU_166911,18,25.972175081353647
3960,OTU_191616,15,30.96549861387324
4520,OTU_191067,16,29.358986346470868
3688,OTU_272889,17,28.617207537622576
4472,OTU_197099,16,32.662237667733024
3609,OTU_288680,17,37.38317018924736
1601,OTU_197099,21,35.79444969755079
280,OTU_4448052,20,23.0040099787583
4405,OTU_460611,15,32.36715432833721
3985,OTU_1902400,20,31.4935007020843
3673,OTU_288680,17,37.77168255014906
21,OTU_206324,17,38.5938321150121
2728,OTU_262104,15,30.97392458864789
2706,fasting glucose from HOMA serum,18,37.99364008188327
826,OTU_349246,19,35.09085346316853
4311,OTU_188225,17,23.879843099984296
2663,OTU_198209,14,33.693465350127795
3754,OTU_344703,18,41.81850350782919
1742,OTU_539647,15,26.0912526328161
283,OTU_631764,18,42.45025997360937
3435,fasting glucose from GTT,16,31.36573173761595
2846,OTU_272092,16,36.25708551106996
4480,OTU_270200,16,33.372808953858
3135,OTU_193672,14,34.98107403847238
4629,OTU_191811,15,30.65923321339353
2851,OTU_129394,16,28.926830815769435
3684,OTU_230268,17,25.25706460807855
4345,OTU_460611,17,29.601000092036916
1480,OTU_134762,16,37.63491929094873
246,fasting leptin,18,43.055553373230765
1166,OTU_198194,18,29.304247124528825
5,GTT-AUC,18,27.443139036969974
2722,OTU_261142,20,38.052896002956665
4024,OTU_198209,19,53.437499045500815
244,OTU_266946,18,31.968586270436933
3386,OTU_272758,17,39.11678764543216
545,OTU_272889,15,32.88601306234621
3544,OTU_191616,15,27.041520309848398
1705,OTU_264846,18,37.84702619349612
1785,OTU_324888,13,29.390346042377313
4045,OTU_182712,17,39.867679946285776
581,OTU_129394,16,33.41829885918981
4052,OTU_230268,16,29.86384832416488
660,OTU_264846,17,39.5724727240275
3442,OTU_191274,22,47.46451315282598
1345,OTU_1995182,17,31.805540414688668
3507,OTU_261142,18,37.69690461159367
4125,OTU_191811,18,32.43548934575993
3032,OTU_331013,13,24.410852187643197
4422,120min glucose,17,38.295985292657136
4644,OTU_270200,18,47.09874742990078
3306,OTU_320249,17,42.20138663194395
4167,OTU_196191,22,33.114355690026734
547,OTU_631764,23,32.42555765098336
1661,OTU_259506,20,44.21625387283287
3549,OTU_180362,16,35.92870961242884
4054,OTU_268492,17,46.6839489887478
2601,OTU_272889,16,29.496511327323006
3474,OTU_229452,20,40.2385308827786
3131,OTU_264846,17,34.87336117876236
183,OTU_539647,17,28.60833448998918
3293,OTU_344703,20,24.811256752363544
3954,OTU_259993,16,36.45932639256169
401,120min glucose,13,29.457544374270366
2842,OTU_273737,18,29.991876936273233
4764,OTU_268492,17,27.890202274505697
325,GTT-AUC,15,29.647606982389593
4408,OTU_197099,15,28.868242809249868
3592,OTU_1129461,16,34.899943397002204
784,OTU_206324,20,28.486256936218236
4342,OTU_179703,16,33.17512286170083
4709,OTU_191274,18,45.33134804750647
2709,OTU_259506,18,33.709285026119424
146,HOMA-IR,17,38.35167285705378
4467,OTU_264734,18,33.16319213241122
3545,OTU_170950,17,32.3258873201177
4274,OTU_1902400,13,29.928775419626806
4700,OTU_297143,17,33.50274285526998
864,OTU_129394,16,30.61712415727871
3889,OTU_203713,20,35.71007897331427
5044,OTU_261142,18,35.05690665543611
4463,OTU_346804,13,26.042824289959512
247,OTU_193672,18,32.44394113216876
622,OTU_549756,16,30.24346360639705
3525,OTU_1902400,16,36.38694595989545
3775,fasting glucose from GTT,17,32.087823314782334
4849,OTU_631764,16,31.62127861861223
3392,OTU_193064,16,42.46873585221117
4943,OTU_264225,18,41.251244902328544
3568,fasting insulin,15,27.88253872722004
3101,OTU_324013,20,41.580908594815305
125,OTU_179703,18,36.72866626493566
45,OTU_309916,14,29.94941538395099
3564,OTU_191616,15,29.285195439945404
4704,OTU_262104,26,62.39307284963657
3647,OTU_196191,18,29.687216940266474
2420,fasting leptin,15,26.596746447361436
3104,OTU_549756,16,30.924568366416178
4554,OTU_185177,16,30.003252578914225
2099,OTU_188225,18,34.97287060205023
4225,OTU_261016,14,27.652770401253388
564,OTU_331013,14,26.318965273856573
4537,fasting insulin,15,29.592389799742712
87,OTU_129394,17,28.62080347824055
4184,OTU_196191,21,35.05889995629248
4420,OTU_261590,18,40.642778226359084
5061,fasting glucose from GTT,15,37.27010667418456
4099,OTU_270200,14,27.315937657114127
3580,OTU_191274,19,28.911385136188763
903,OTU_1129461,18,28.774943615336625
683,OTU_193672,16,39.93662558631599
2980,OTU_206324,13,23.397881368941402
2863,fasting insulin,13,30.96200156053096
4439,OTU_134762,18,36.86012645615555
2400,OTU_261142,14,35.18079167564463
4524,OTU_269037,17,39.13843620390772
4820,OTU_4345268,15,32.666635099730726
4354,OTU_262104,19,27.342837340814878
2741,OTU_264225,15,29.4705236997265
4100,OTU_631764,13,25.72217283920069
4055,OTU_549756,13,28.733214840951888
779,OTU_174320,14,33.03230083785039
2644,OTU_631764,13,24.895562145516518
2830,OTU_268492,21,45.96291957179436
3950,OTU_166911,19,43.99284675306354
4458,OTU_182712,18,22.227449215706045
5041,OTU_270200,16,37.186251507798886
4589,OTU_264225,16,35.3241726192325
662,OTU_539647,16,24.81693176090128
3990,OTU_324888,14,22.87111864129598
3704,OTU_631764,15,22.150552324352645
4023,OTU_309916,17,38.039081769698335
1740,OTU_197099,20,38.214183489369255
3732,OTU_185222,16,34.222853668519335
1522,OTU_264225,16,50.33802349935094
3288,OTU_191067,16,39.866269588125505
3751,OTU_268492,15,36.37175510964215
3801,OTU_193672,16,40.29510178470199
4295,OTU_259506,13,31.11679278025187
3812,OTU_320249,19,42.649752669519856
3125,OTU_191067,21,49.61447517730044
1560,OTU_197099,16,28.402674705568433
3807,OTU_182712,19,45.97340886219275
4214,OTU_264225,15,44.96624198223179
4005,OTU_4345268,21,44.51822142758312
366,OTU_198209,16,31.81201237827299
1142,OTU_549756,14,26.71704950822598
3644,OTU_191067,18,32.087224781937564
3382,OTU_229452,13,33.84445990971531
3771,OTU_179703,14,31.56961160328033
4853,OTU_264734,16,32.15854203382634
4900,OTU_264225,13,28.0572016390902
4021,OTU_272092,16,24.128796796411894
2241,OTU_261142,16,25.399664285089976
1979,OTU_1995182,16,33.00188375006488
3348,OTU_129394,18,28.22459586981647
3585,OTU_324013,19,43.02226167070401
2670,fasting leptin,12,27.098777857988384
2708,OTU_259993,14,29.698115559452905
4206,OTU_344703,19,32.347296458309046
1281,OTU_261590,16,37.6995065071381
3693,OTU_182712,17,30.999171920719228
3377,OTU_264734,18,34.99591682169404
904,OTU_269037,17,30.901206185268645
3904,OTU_539647,15,24.638116556645972
5022,OTU_266946,15,32.82923167759689
4365,OTU_259506,14,27.456894422301932
804,OTU_324013,17,34.90079549671772
4267,OTU_272758,17,24.296107528559755
5120,fasting insulin,15,29.35287478851219
3034,OTU_309916,22,36.97322007179496
4415,OTU_187233,15,33.8631792408359
3763,OTU_324013,16,32.887185032702625
